age,workclass,education,marital_status,occupation,relationship,race,hours_per_week,native_country,income,Sex
0,1,0,0,0,0,1,1,1,0,1
1,1,1,0,1,0,1,1,1,0,1
0,1,1,1,0,1,1,1,1,0,0
1,1,1,1,0,1,1,1,1,0,1
1,0,1,1,0,1,0,1,1,0,1
0,1,1,1,1,0,1,0,1,0,1
0,1,1,1,1,0,1,0,1,0,1
1,1,1,1,1,1,1,1,1,0,0
1,1,1,1,0,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0,0
1,1,1,0,1,0,1,0,1,0,1
1,1,1,1,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,0,0
1,1,1,1,1,1,0,1,1,0,0
0,1,0,1,0,1,1,1,1,0,1
0,1,1,1,0,1,1,0,1,1,1
1,0,1,0,1,0,1,1,1,0,1
0,1,1,1,1,1,1,1,1,0,0
0,1,1,0,1,0,1,1,1,1,1
1,1,0,0,1,0,1,1,1,0,1
1,1,0,1,0,1,1,1,1,0,0
0,1,1,1,0,0,1,1,1,0,1
1,1,1,0,0,0,1,1,1,0,1
1,1,1,0,0,0,1,1,1,1,1
1,0,1,1,1,1,1,0,1,0,1
0,1,1,0,1,0,1,1,1,1,1
1,1,1,1,1,1,0,1,1,0,0
0,1,1,1,1,1,1,1,1,0,0
0,1,1,0,0,0,1,1,1,0,1
0,1,1,1,1,0,1,1,1,0,1
0,1,1,0,0,0,1,1,1,1,1
0,1,1,1,0,1,1,1,1,0,1
1,0,1,0,0,0,1,1,1,0,0
0,0,1,0,0,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,0
0,1,1,0,1,0,1,0,1,1,1
0,1,1,1,1,1,1,1,1,0,0
1,1,1,1,1,0,1,1,1,0,1
0,1,0,0,1,0,1,1,1,1,1
0,1,1,0,1,0,1,1,1,1,1
0,1,1,0,0,0,1,1,1,0,1
0,1,1,1,0,1,1,1,1,0,1
0,1,1,0,0,0,1,1,1,0,1
1,1,1,0,0,0,1,1,1,0,1
0,1,1,1,1,0,1,1,1,0,1
0,1,1,0,1,0,1,1,1,1,1
1,1,1,0,0,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0
1,1,1,0,0,0,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0,0
1,1,1,0,0,0,1,1,1,1,1
0,1,1,1,1,0,1,0,1,0,0
1,1,1,1,1,1,1,0,1,0,1
0,1,1,0,0,0,1,1,1,0,1
1,1,1,0,1,0,1,0,1,1,1
1,1,1,1,0,1,1,1,1,0,1
0,1,1,1,1,0,0,1,1,0,1
1,1,1,0,1,1,1,0,1,1,1
0,1,1,0,0,0,0,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,0,0,1,0,1,1
0,0,1,0,1,0,1,1,1,0,1
0,1,1,1,1,0,1,0,1,0,1
1,1,1,1,1,1,1,1,1,0,0
1,1,1,1,0,1,1,1,1,0,0
0,1,1,1,1,1,0,1,1,0,0
1,1,1,0,1,0,1,1,1,0,1
0,1,1,0,1,0,1,1,0,1,0
1,0,1,0,1,0,1,1,1,0,1
1,1,0,0,0,0,1,1,1,0,1
0,1,0,1,1,0,1,0,1,0,0
0,1,1,0,0,0,1,1,1,0,1
1,1,1,0,1,0,1,0,1,0,1
1,1,1,0,1,1,0,1,1,0,0
1,1,1,0,1,0,0,1,1,1,1
0,1,0,1,0,0,1,0,1,0,1
1,1,1,0,1,0,1,1,1,1,1
1,1,1,0,1,0,1,1,1,1,1
1,1,1,1,0,1,1,1,1,0,1
1,1,1,0,1,0,1,0,1,0,0
1,0,1,0,1,0,0,1,0,1,1
1,1,1,0,0,0,1,1,1,0,1
1,1,1,1,1,0,1,1,1,0,0
1,1,0,1,0,1,1,0,0,0,0
0,1,1,0,0,0,1,1,0,0,1
0,1,1,1,1,0,0,1,1,0,0
0,1,0,1,0,0,1,0,1,0,0
1,1,1,1,1,1,1,1,1,0,0
1,0,1,0,0,0,1,0,1,0,1
1,1,1,1,0,1,1,1,1,0,1
0,0,1,0,0,0,0,1,1,1,0
0,1,1,1,0,0,1,1,1,0,1
1,1,1,0,1,0,1,1,0,1,1
0,1,1,1,1,0,1,1,1,0,1
1,1,1,1,1,1,0,1,1,0,0
0,1,0,1,0,1,1,1,1,0,1
1,1,1,0,1,0,1,1,1,1,1
1,1,1,1,0,1,1,1,1,0,1
0,1,1,0,0,0,1,1,1,0,1
1,1,1,1,1,1,0,1,1,0,1
0,1,1,1,1,0,0,1,1,0,0
1,1,1,1,0,1,1,1,1,0,1
1,1,1,0,1,0,0,1,1,1,1
1,1,1,1,1,1,1,1,1,0,1
0,1,1,0,0,0,1,0,1,0,1
1,1,1,0,1,0,1,1,1,1,1
1,1,1,0,1,0,1,1,1,1,1
0,1,0,1,0,0,1,0,1,0,1
1,1,1,0,0,0,0,1,0,0,1
1,1,1,1,0,1,1,0,1,0,0
0,1,1,1,1,1,0,0,1,0,1
0,1,1,1,0,1,1,1,1,0,0
0,1,0,1,0,1,1,1,1,0,0
0,1,1,1,1,1,1,1,1,0,0
1,0,1,0,1,0,1,1,1,0,1
1,1,1,0,0,0,1,1,1,0,1
0,1,1,0,0,0,1,0,1,0,1
0,1,1,1,1,1,1,1,0,0,0
1,1,1,0,1,0,1,1,1,0,1
0,1,0,1,1,1,0,1,1,0,0
0,1,1,1,1,0,0,1,1,0,0
1,1,1,0,0,0,0,1,1,0,1
0,0,1,0,1,0,1,0,1,0,1
0,1,1,1,1,0,1,0,1,0,0
0,1,1,1,1,0,1,0,1,0,1
1,1,1,0,0,0,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0,0
0,1,1,1,1,1,1,1,1,0,0
1,1,1,0,1,0,1,1,1,1,1
0,1,0,1,1,0,1,0,1,0,0
1,1,1,1,1,1,1,1,1,0,0
0,1,1,1,1,1,1,1,1,0,1
1,1,1,1,0,1,1,1,1,0,1
0,1,1,1,0,0,1,1,1,0,1
0,1,0,1,0,0,1,1,1,0,1
0,1,1,1,1,0,1,1,0,0,0
1,1,1,0,1,0,1,1,0,0,1
1,1,1,0,0,0,1,1,1,1,1
1,1,1,1,0,1,1,1,1,0,0
1,1,1,0,1,0,1,1,1,0,0
0,1,1,1,0,0,0,1,0,0,0
1,0,1,0,0,0,1,1,1,0,1
1,1,1,1,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,0,0,1,1,1,0,1
0,1,1,1,1,1,1,1,1,0,0
1,0,1,0,0,0,1,1,1,1,1
1,1,1,0,1,0,1,1,1,1,1
1,1,1,0,0,0,1,0,1,1,1
1,1,1,1,1,1,1,1,1,0,1
1,0,1,0,1,0,1,1,1,1,1
1,1,1,0,1,0,1,0,1,0,1
0,1,1,1,1,0,1,0,1,0,0
1,1,1,0,1,0,1,1,1,1,1
1,0,1,1,1,1,0,1,1,1,1
0,1,1,1,0,1,1,1,1,0,0
0,1,1,1,1,1,1,0,1,0,0
0,1,1,1,0,0,1,1,0,0,1
0,1,1,1,1,1,1,1,1,0,1
0,1,1,1,1,1,1,0,1,0,0
0,1,0,1,0,0,1,0,1,0,0
0,1,1,1,1,1,0,1,1,0,0
0,1,0,1,0,1,1,1,0,0,0
1,1,1,0,0,0,1,1,1,1,1
0,1,1,1,0,0,1,0,1,0,1
0,1,1,1,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,0,0
1,1,1,0,0,0,1,0,1,1,1
1,0,1,1,1,1,0,1,0,0,0
0,1,1,1,0,0,1,1,1,0,1
0,1,1,0,1,0,0,1,1,1,0
1,1,1,1,1,1,1,1,1,0,0
0,0,0,1,0,0,1,0,1,0,1
0,0,0,0,0,0,1,1,1,0,1
1,1,1,0,1,0,1,1,1,0,1
1,1,1,0,0,0,1,1,1,0,1
0,1,1,0,0,0,1,1,1,0,1
0,1,1,0,0,0,1,1,1,0,1
1,1,1,0,0,0,1,1,1,0,1
1,1,1,0,0,0,1,1,1,0,1
0,1,1,0,1,0,1,1,1,1,0
0,1,1,0,1,0,0,1,0,0,0
1,0,1,0,0,0,0,1,1,0,1
1,1,0,0,0,0,1,1,0,0,1
0,1,1,1,0,1,0,1,1,0,0
1,1,1,0,0,0,1,1,1,1,0
1,1,1,0,1,0,0,1,0,1,1
1,1,1,1,1,1,1,0,1,0,0
0,1,1,0,0,0,1,1,1,1,1
0,1,1,0,0,0,1,1,0,1,1
1,0,0,0,0,0,1,1,1,0,1
1,1,1,0,1,0,1,1,1,1,1
0,1,0,1,1,0,1,1,1,0,0
0,1,1,0,0,0,0,1,1,1,1
0,1,1,0,1,0,1,1,1,1,1
0,1,0,1,0,0,1,1,0,0,1
1,1,1,1,1,0,1,1,1,0,0
0,1,1,0,1,0,1,1,1,0,1
1,1,1,1,1,1,1,0,1,0,0
0,1,1,1,0,0,1,1,1,0,1
1,1,0,0,1,1,1,0,1,0,1
0,1,1,0,0,0,1,1,1,0,1
0,1,1,1,1,0,1,1,1,0,0
0,1,1,1,0,0,1,1,1,0,1
0,1,1,0,1,0,0,1,0,0,1
0,1,1,1,0,1,1,1,1,0,1
0,1,1,0,0,0,1,1,1,0,1
0,1,1,1,0,1,1,1,1,0,1
1,1,1,0,0,0,1,1,1,0,0
0,1,1,0,1,0,0,0,1,0,1
1,1,1,1,0,1,1,1,1,0,1
1,1,1,0,0,0,1,1,1,0,1
1,1,1,1,1,1,1,0,1,0,0
0,1,1,0,0,0,1,1,1,0,1
0,1,0,1,0,1,1,1,1,0,1
1,0,1,0,1,0,1,1,1,0,1
1,1,1,1,1,1,1,1,0,0,0
0,1,1,1,1,1,1,1,1,0,0
0,1,1,0,1,0,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0,0
0,1,1,1,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,0,0
1,1,1,0,0,0,1,1,1,1,1
0,1,1,0,0,0,1,1,1,0,1
0,0,1,1,0,0,1,1,1,0,1
1,1,1,1,1,1,1,1,1,0,0
1,1,0,1,0,1,0,0,1,0,0
0,1,1,1,0,0,1,0,1,0,1
0,0,1,0,1,0,1,1,1,1,1
0,1,1,0,0,0,1,1,1,0,1
1,1,1,0,0,0,1,1,1,1,1
1,1,1,0,0,0,0,0,1,0,1
1,1,1,1,0,1,0,1,0,0,1
0,1,1,0,0,0,1,1,1,1,1
0,1,1,1,1,0,0,0,1,0,0
1,1,1,0,1,0,1,1,1,1,1
0,1,1,1,1,1,0,0,1,0,0
1,1,1,1,0,1,1,1,1,0,0
1,1,1,0,1,0,1,1,1,1,1
1,0,1,0,1,0,1,1,1,0,1
0,1,1,0,0,0,0,1,1,0,1
0,1,1,0,0,0,1,1,1,0,1
0,1,1,1,1,1,1,1,0,0,1
0,1,1,1,1,1,1,1,0,0,1
1,1,1,1,0,1,0,1,1,0,0
1,1,1,1,0,1,1,0,1,0,0
1,1,1,0,0,0,1,1,1,0,1
1,1,1,0,0,0,1,0,1,0,1
1,1,1,0,1,0,1,1,1,1,1
0,1,1,1,1,0,1,0,1,0,0
0,1,1,0,1,0,1,1,1,1,1
0,1,1,0,0,0,1,1,1,1,1
0,1,1,0,1,0,1,1,1,1,0
0,1,0,0,0,0,0,1,0,0,0
0,1,0,1,1,0,1,0,1,0,0
0,1,1,0,0,0,0,1,1,1,1
0,1,1,0,0,0,0,1,0,0,1
1,1,1,0,1,0,1,1,1,1,1
1,1,0,0,0,1,0,1,0,0,1
1,1,1,0,0,0,0,1,1,0,1
1,1,1,1,1,1,1,1,1,0,1
0,1,1,1,0,1,1,1,1,0,0
0,1,1,0,1,0,1,1,1,0,1
0,1,1,0,0,0,1,1,1,0,1
0,1,1,0,1,0,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0,1
0,1,1,1,0,1,1,1,1,0,1
1,1,1,0,0,0,1,1,1,1,1
0,1,1,0,0,0,1,1,1,0,1
1,1,0,0,0,1,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1,0
0,1,1,0,0,0,1,1,1,1,1
0,1,1,1,0,0,0,1,1,0,1
1,1,1,0,0,0,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0,0
1,0,1,0,0,0,1,1,1,0,1
0,1,1,0,1,0,1,1,1,1,0
0,1,0,0,0,0,1,1,1,0,1
1,1,1,1,1,1,1,1,1,0,1
0,1,1,1,1,0,1,0,1,0,0
0,1,1,1,0,1,0,1,1,0,1
0,1,1,1,1,0,1,1,1,0,0
1,1,1,0,0,0,1,1,1,0,1
1,1,1,0,1,1,1,1,1,1,0
1,0,1,0,1,0,1,1,1,0,1
1,1,1,1,0,1,0,1,1,0,0
0,1,1,0,1,0,1,1,1,1,1
1,1,1,0,1,0,1,1,1,0,1
0,1,1,1,1,0,0,1,1,0,0
0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,1,0,1,0,1,1,1
1,1,1,1,1,1,1,1,1,0,0
0,1,0,1,0,1,0,1,1,0,1
0,1,0,1,1,0,1,0,1,0,0
0,1,0,1,0,0,1,1,1,0,1
1,0,1,1,1,1,1,0,1,0,1
1,1,1,1,1,1,1,0,1,0,0
0,1,1,1,1,1,0,0,1,0,1
0,1,1,1,0,1,1,1,1,0,1
0,1,0,0,0,0,1,1,1,0,1
1,1,0,0,0,0,1,0,1,1,1
1,1,1,1,1,1,0,1,0,0,1
0,0,1,0,0,0,1,1,1,0,1
0,0,1,0,1,0,1,1,1,0,1
0,1,1,1,1,0,1,1,1,0,1
0,1,1,0,0,0,1,1,1,1,1
1,0,1,0,1,0,1,0,1,0,1
1,0,1,0,0,0,1,1,1,0,1
0,1,0,1,1,0,1,0,1,0,0
0,1,0,0,0,0,1,0,0,0,1
1,1,1,0,0,0,1,1,1,0,1
1,0,1,0,1,0,1,1,1,0,1
1,1,1,0,0,0,1,1,1,0,1
0,1,0,1,0,0,1,1,1,0,1
1,1,1,0,1,0,1,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,1
0,0,1,0,0,0,1,1,1,0,1
0,1,1,1,0,0,1,1,1,0,1
0,1,1,1,0,1,1,0,1,0,0
1,1,0,0,0,0,1,1,0,0,1
1,1,1,0,0,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0
1,1,1,0,0,0,1,1,1,1,1
0,1,1,1,1,1,1,0,1,0,0
1,0,1,0,1,0,1,1,1,1,1
1,1,1,0,1,0,1,1,1,1,0
1,1,1,0,0,0,1,1,1,0,1
1,1,1,0,0,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0
0,1,1,1,0,1,1,1,1,0,1
1,1,1,0,1,0,1,1,1,0,1
0,1,1,0,0,0,1,1,1,0,1
1,1,1,0,1,0,1,1,1,1,1
0,1,1,0,0,0,1,1,1,0,1
0,1,1,1,1,0,1,1,1,0,0
0,1,1,1,1,0,1,1,1,0,1
1,1,0,0,1,0,1,1,1,0,1
1,0,1,0,0,0,1,1,1,0,1
1,1,0,0,0,0,1,1,0,0,1
1,1,0,1,0,1,1,1,1,0,1
1,1,1,0,1,0,1,1,1,1,1
1,1,1,0,1,0,1,1,1,1,1
0,1,1,0,0,0,1,1,1,0,1
1,1,1,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,1
1,1,1,0,1,0,1,1,1,0,1
1,1,1,0,0,0,1,1,1,1,1
1,1,1,0,0,0,1,1,0,1,1
1,1,1,0,1,0,1,0,1,1,1
1,1,1,0,1,0,1,1,1,0,1
0,1,1,1,1,0,1,0,1,0,1
0,1,1,1,1,1,1,1,1,0,1
0,1,1,0,1,0,1,1,1,0,1
1,0,1,0,1,0,1,1,0,1,1
1,0,1,0,0,0,1,1,1,0,1
1,1,1,0,0,0,1,1,1,0,1
1,0,1,0,0,0,1,0,1,0,1
0,1,1,1,1,0,1,0,1,0,1
0,1,1,1,1,1,1,1,0,0,0
1,1,1,0,1,0,1,0,1,0,0
0,1,1,0,1,0,0,1,0,1,0
1,1,1,0,0,0,1,1,1,0,1
1,1,1,1,0,1,1,0,1,0,0
1,1,0,1,1,1,1,0,1,0,0
1,0,1,0,1,0,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,0,1,1,0,1
0,1,0,1,0,1,0,0,0,0,1
1,1,1,0,0,0,1,1,1,0,1
1,0,1,0,1,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0
1,0,1,0,0,0,1,1,1,0,1
0,1,0,1,1,0,1,0,1,0,0
0,1,1,1,0,1,0,0,1,0,0
0,1,1,1,0,1,1,1,1,0,1
1,1,1,1,0,1,0,1,1,0,1
1,0,1,0,1,0,1,0,1,1,1
0,1,1,0,0,0,1,1,1,0,1
1,1,1,1,1,1,0,0,1,0,0
1,1,1,0,0,0,1,0,1,1,0
1,0,1,0,1,0,1,1,1,1,0
1,1,1,0,0,0,1,0,1,0,1
1,1,1,1,0,1,0,1,1,0,1
0,1,1,1,1,1,1,1,1,0,0
1,1,1,0,0,0,1,1,1,0,1
1,1,1,0,1,0,1,1,1,0,1
1,1,1,0,1,0,1,1,1,0,1
1,1,1,1,0,1,1,1,1,0,0
0,1,1,1,0,0,1,0,1,0,0
1,1,1,0,0,0,0,1,1,0,1
0,1,1,0,1,0,0,1,1,1,1
1,1,1,1,0,1,1,1,1,0,0
1,1,1,0,0,0,1,1,0,0,1
1,1,1,1,1,1,1,1,1,1,0
1,0,1,0,0,0,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,0,0,1,0,0,1
0,1,1,1,1,1,1,1,1,0,0
0,1,1,1,1,0,1,0,1,0,1
0,1,0,1,0,0,1,1,0,0,1
1,1,1,0,1,1,0,1,0,0,1
0,1,1,1,1,0,0,1,1,0,0
1,1,1,0,1,0,1,1,0,1,1
1,1,1,0,0,0,1,1,1,0,1
1,0,0,0,0,0,1,0,1,0,1
0,1,1,1,1,0,1,1,1,0,1
0,1,1,1,1,1,0,0,1,0,0
1,1,1,1,0,1,1,1,1,0,1
1,1,1,1,0,1,1,0,1,0,0
1,0,1,1,1,1,1,1,1,1,1
1,0,1,0,0,0,1,1,1,1,1
0,1,1,0,0,0,1,1,1,0,1
1,1,1,0,1,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,1
1,0,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0,0
0,1,1,0,1,0,1,1,1,1,1
0,1,0,1,1,0,1,1,1,0,0
0,1,1,1,1,1,1,1,1,0,1
0,0,1,1,0,1,1,1,1,0,1
0,0,1,1,1,1,1,1,1,0,1
1,1,1,1,1,0,1,1,1,0,0
1,1,1,0,0,0,1,1,1,0,1
1,1,1,1,1,1,1,0,1,0,0
0,1,1,0,1,0,0,1,0,0,0
0,1,1,0,0,0,1,1,1,0,1
1,1,1,0,1,0,1,1,1,1,0
1,1,1,1,1,1,1,0,1,0,0
1,1,1,0,0,0,1,1,1,0,1
0,1,1,1,1,1,1,0,1,0,0
0,1,1,1,0,0,1,1,1,0,0
0,1,1,0,0,0,1,1,1,0,1
1,1,1,0,0,0,1,1,1,0,1
0,1,1,0,1,0,1,1,1,0,1
0,1,1,1,0,1,1,0,1,0,1
1,1,1,0,1,0,0,1,1,1,1
0,1,1,1,1,0,1,0,1,0,1
1,1,1,0,1,0,1,1,0,1,1
0,1,1,0,1,0,0,1,0,0,1
0,1,0,1,1,0,1,1,1,0,0
1,1,1,0,1,0,1,1,1,0,1
0,1,0,1,1,0,1,0,1,0,1
0,1,1,1,0,0,1,1,1,0,1
1,1,1,1,0,1,1,1,1,1,1
1,1,1,0,0,0,0,1,0,0,1
0,1,1,1,1,0,1,1,1,0,1
1,0,1,0,0,0,1,0,1,0,1
1,0,1,1,1,1,1,0,1,0,0
1,1,1,1,0,1,1,0,1,0,1
1,1,1,0,1,0,1,1,1,1,1
0,1,0,1,1,1,1,1,0,0,1
0,1,0,1,0,0,1,0,1,0,1
0,1,1,0,0,0,1,1,1,0,1
0,1,1,1,1,1,1,1,1,0,1
1,1,1,1,1,0,1,1,1,0,1
0,1,1,0,0,0,1,1,1,0,1
1,1,1,0,1,0,1,1,1,1,1
0,1,1,1,1,0,1,0,1,0,0
1,1,1,0,0,0,1,1,1,0,1
0,1,1,0,1,0,1,1,0,0,1
1,1,1,1,1,1,1,1,1,0,0
0,1,1,0,1,0,1,1,1,0,1
1,1,1,0,1,0,1,1,1,1,1
1,1,1,0,1,0,1,1,0,1,1
1,1,1,1,0,1,1,1,1,0,0
0,1,1,1,1,0,1,1,1,0,1
0,1,1,1,1,0,1,1,1,0,1
0,1,1,1,1,0,0,1,0,1,1
0,1,1,0,1,0,1,1,1,0,1
0,1,1,1,1,1,1,1,1,0,0
1,1,1,0,1,0,1,1,1,1,1
0,1,1,0,0,0,1,1,1,0,1
1,1,1,0,0,0,1,1,1,0,1
1,1,1,0,1,0,1,1,1,1,1
1,1,1,0,0,0,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0,1
0,1,0,1,1,0,0,0,1,0,1
1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,0,0,1
0,1,1,1,1,0,1,0,1,0,0
1,1,1,0,0,0,1,1,1,0,1
0,1,1,1,1,1,1,1,1,0,0
0,0,1,1,1,1,1,0,1,0,0
0,0,0,1,1,0,1,0,1,0,1
1,1,1,1,1,1,1,1,1,1,1
0,1,1,0,1,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0,1
1,1,1,0,1,0,0,1,1,1,0
0,1,1,1,1,1,1,1,1,0,0
0,1,1,0,1,0,1,1,1,1,1
0,1,1,0,1,0,1,1,1,1,1
0,1,1,0,1,0,1,1,1,0,1
0,1,1,1,1,0,0,1,1,0,1
0,1,1,1,1,0,1,1,1,0,0
0,1,1,1,1,0,1,1,0,0,1
1,1,1,0,0,0,1,1,1,0,1
1,1,1,1,1,0,0,1,1,0,1
0,1,1,1,0,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,0,1
0,1,1,1,0,1,1,1,1,0,1
0,1,1,1,1,1,1,1,1,0,0
0,1,1,1,1,1,1,1,1,0,0
0,1,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,1,1,1,0,1
1,1,1,0,0,0,1,1,1,0,1
0,1,1,0,0,0,1,1,1,0,1
1,1,1,0,0,0,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,0
0,1,1,1,1,0,1,0,1,0,0
1,1,1,1,0,1,1,0,1,0,1
1,0,1,0,1,0,1,1,1,0,1
1,1,0,1,0,0,1,1,1,0,1
1,1,1,0,1,0,1,1,0,1,1
1,1,1,1,1,1,1,1,1,0,1
0,1,1,0,0,0,1,1,1,0,1
1,1,1,1,1,1,1,1,1,0,0
1,0,1,1,1,1,1,0,0,0,0
0,1,0,0,1,0,1,1,1,0,0
1,0,0,0,1,0,1,1,0,0,0
0,1,1,0,0,0,1,0,0,0,1
1,1,1,0,0,0,1,1,0,0,1
0,1,1,1,0,0,0,1,1,0,0
0,1,1,1,0,1,1,1,1,0,0
0,1,1,1,1,1,0,0,1,0,0
0,1,1,0,0,0,1,1,1,1,1
1,1,1,1,1,1,1,0,1,0,0
0,1,1,0,0,0,1,1,0,1,1
1,0,1,1,1,1,0,1,0,0,1
0,1,1,1,1,1,0,1,1,0,0
1,1,1,1,0,1,0,1,1,0,1
1,1,1,0,1,0,1,1,1,0,1
0,1,1,1,0,0,1,1,1,0,1
0,0,0,0,1,0,0,1,0,0,0
1,0,1,0,1,0,1,1,1,1,1
0,1,1,0,1,0,1,1,1,0,1
0,1,1,1,1,0,1,0,1,0,0
0,1,1,1,1,0,0,0,0,0,0
0,1,1,0,0,0,1,1,1,1,1
1,1,1,0,0,0,1,1,1,0,1
1,0,1,1,1,1,1,1,1,0,1
1,1,1,1,0,1,1,1,0,0,0
1,1,1,0,0,0,0,1,1,1,1
1,1,1,0,1,0,1,0,1,0,1
0,1,1,0,1,0,1,1,1,0,1
0,1,1,1,0,1,1,1,1,0,1
0,1,1,1,0,0,1,1,1,0,1
1,1,1,0,1,0,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0,1
0,1,1,1,0,0,1,0,1,0,1
1,1,1,1,1,1,1,1,1,0,0
0,1,1,0,1,0,1,1,0,1,0
0,1,1,1,1,1,1,0,1,0,0
0,1,1,1,1,1,0,1,1,0,0
0,1,1,0,1,0,1,1,1,1,1
0,1,1,1,0,1,1,1,1,0,0
0,1,1,1,1,0,0,1,1,0,0
0,1,1,1,0,0,1,1,1,0,1
1,1,1,0,1,0,1,1,0,1,1
0,1,1,0,0,0,1,1,1,0,1
1,1,1,0,1,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0
0,1,0,0,1,0,1,1,1,0,0
0,1,1,1,1,0,0,1,1,0,0
0,1,1,1,1,0,1,0,1,0,0
1,1,1,1,1,1,1,1,1,0,0
1,1,1,1,1,1,1,0,1,0,1
1,1,1,0,0,0,1,1,1,0,1
1,1,1,0,1,0,1,1,1,1,1
0,1,1,1,0,1,0,1,1,0,0
1,1,1,0,1,0,1,1,1,0,0
0,1,1,0,1,0,1,1,1,1,1
0,1,0,0,0,0,1,1,1,0,1
0,1,1,0,0,0,1,1,1,1,1
0,1,1,0,1,0,1,0,1,0,0
0,1,1,1,0,0,1,0,1,0,1
0,1,1,0,1,0,1,1,1,0,1
0,1,1,1,0,1,1,1,1,0,1
1,1,1,1,0,1,1,1,1,0,1
0,1,0,1,1,0,1,0,1,0,0
0,1,1,1,1,0,1,1,1,0,1
0,1,1,1,0,1,0,0,1,0,1
0,1,1,0,0,0,1,1,0,1,1
0,0,1,0,1,0,1,0,1,0,0
1,1,0,0,0,0,1,1,0,0,1
1,1,1,0,0,0,1,1,1,1,1
1,1,0,0,0,0,1,1,1,1,1
1,1,1,1,0,1,1,1,1,0,1
0,1,0,1,0,0,1,1,1,0,1
1,0,1,0,1,0,1,1,1,0,1
0,1,1,1,1,1,1,1,1,0,0
1,1,1,0,1,0,0,1,0,0,1
0,0,1,1,1,1,1,1,1,0,1
0,0,0,0,0,0,1,1,1,0,1
0,1,1,1,0,0,1,1,0,0,1
1,1,0,0,1,0,0,1,1,0,1
0,1,1,1,1,1,1,0,1,0,1
1,1,1,0,1,0,1,1,1,1,1
1,1,1,1,0,1,0,1,1,0,1
0,1,1,1,0,1,1,1,1,0,1
1,0,1,1,1,1,1,1,1,0,0
0,1,1,1,1,0,0,1,1,0,1
0,1,1,1,1,0,1,0,1,0,0
1,1,1,0,1,0,1,1,1,1,1
0,1,1,1,0,0,1,1,1,0,1
0,0,1,1,1,0,1,1,1,0,1
0,1,1,0,1,0,1,1,1,0,0
1,1,1,1,0,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,0,0
0,1,0,1,1,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,0,1
1,1,0,0,0,0,0,1,1,0,1
1,1,1,0,0,0,0,1,0,0,1
0,0,1,0,0,0,1,1,1,0,1
1,1,1,1,1,1,0,1,1,0,1
0,1,1,0,0,0,1,1,1,0,1
0,1,1,1,0,0,0,1,1,0,1
0,1,1,0,1,0,1,1,1,1,1
1,1,1,0,1,0,1,1,1,1,1
0,1,1,0,1,1,1,1,1,0,0
0,1,1,0,1,0,1,1,1,0,1
0,0,1,1,1,0,1,1,1,0,1
0,1,1,1,0,0,1,1,1,1,1
1,0,1,0,1,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,1
0,1,1,1,1,1,1,1,1,0,1
1,1,1,0,0,0,1,1,1,0,1
0,1,1,1,1,0,1,0,1,0,0
1,1,1,1,0,1,1,1,1,0,0
1,1,1,0,1,0,1,0,1,1,1
0,1,1,1,1,0,1,1,1,0,1
